97112739194,284.11
83109707546,172.89
38019438316,104.16
31953481740,388.81
64628506872,418.74
29772988518,362.01
90452821454,286.32
69698478655,243.2
79734346578,30.75
41712570446,205.66
10143760410,293.03
80668681171,220.57
70010052339,61.77
47838231124,88.45
90866687982,232.4
84463165722,474.19
49298068597,147.81
41589776927,431.96
84318949214,415.55
65985565468,171.04
63266352072,235.82
34603886050,310.36
33445827265,50.18
48369557692,2.08
82058814014,79.78
43463811110,296.05
88183595060,445.04
40366183744,135
57438180082,483.03
82648881999,154.72
62561692398,426.64
26682836520,447.9
69099980021,107.37
69354044942,388.57
78893573769,255.5
61688557421,206.98
25452612964,13.55
23943056159,21.7
40916480286,56.54
35125444814,441.56
54348771493,332.73
93328736831,431.83
97040674149,145.86
17429366390,125.99
61425476864,94.02
19781995134,459.37
85486033384,144.39
28416604845,399.35
47372115718,249.08
10194217379,466.21
72879574092,417.86
37247066628,441.02
57927158551,341.91
64982740164,474.64
90687644768,172.09
92761233795,273.4
59288989781,68.78
43143385029,489.37
26286898204,462.79
42554371288,180.85
34841489553,161.91
64789865185,95.02
95410796564,449.8
29017359380,118.83
38822966743,108.42
24264344778,425.34
90352441295,437.16
42641789662,436.17
63710108388,185.84
46369954439,120.6
11803616684,92.6
71768190728,449.23
86851195800,155.05
88721033341,425.5
24890087397,232.29
21447358471,387.39
48694053700,202.22
72026554676,130.66
20612235101,190.6
21862156955,476.18
19107125359,362.09
73521202665,128.25
35901024443,67.98
83987388785,436.1
52273093873,187.11
40649774395,434.41
82399091281,64.96
26382478971,453.59
45779673776,348.98
31648575798,129.41
45146431804,165.34
49099317208,223.61
26568641448,172.23
23933489055,280.35
32813063703,127.46
47504282536,472.49
85024384177,303.24
93514862066,40.36
50039939258,78.78
13973108851,444.7
45983288933,311.94
40719138345,263.62
89352294454,486.23
57684461689,176.97
94431393043,8.89
71022152021,135.74
17089489464,392.3
21414864932,489.73
63240947917,135.25
32301481806,495.81
98579084684,65.16
72895707295,497.02
49737046730,349.92
65049014918,217.76
87937168529,110.19
17547042569,73.34
77537230672,94.28
71343055502,226.76
71319133738,129.59
80477107975,118.94
44411440936,462.8
47889007070,449.07
20090721403,197.13
14980139051,133.01
48609910713,145.46
37466785051,232.74
40214948686,235.84
58798149334,39.05
82758656671,336.71
91328985908,31.07
16912784731,347.79
61986358892,405.57
31854100488,224.81
20993931310,410.39
37141347762,247.25
74138273136,171.36
44524208039,285.41
20756523053,229.73
49238396980,191.13
44134607434,214.97
76520725839,103.57
18529909830,141.07
57132732378,184.11
87862419789,104.95
59543289454,339.57
45610306878,375.71
96590906176,259.26
48995384798,129.46
46788527479,235.67
75971207739,114.89
93649703202,300.33
10544532783,231.72
71416072206,233.31
28921776350,90.94
73394935471,176.14
74374425790,271.33
69960836890,333.11
46409477142,428.96
90911813050,404.16
25641423524,90.26
84115820307,283.89
45576148360,118.42
86562165087,146.07
73328226073,187.55
45045854393,30.87
68048196831,399.25
41497553799,65.71
31078570241,396.49
48346124989,88.34
57802898873,257.28
45972239778,447.11
40731686134,314.41
70944999595,127.42
54337491479,150.65
54152772195,478.82
23175826370,356.82
60680616041,85.74
79520761226,30.13
61130207412,259.53
58175797645,194.34
67478394719,12.38
19836176232,174.49
72457258504,369.77
23108700341,484.53
14563905785,159.23
89010706809,334.45
84703339843,284.24
92678425747,228.23
30122902694,17.41
18048272175,168.17
40794736428,470.57
99785103509,265.02
85189835698,76.31
22480818177,455.2
51894854626,231.44
68576737588,371.34
19335385696,51.97
94105925686,96.12
82105086859,199.17
83961581254,140.71
87052559192,191.41
40107809824,440.42
62406848104,384.47
94936920394,306.07
84208065251,9.93
23444427976,36.85
50829370103,314.48
46869902270,411.17
21068002579,459.58
36850896084,466.92
92117094926,69
51506413687,249.74
73437805594,58.71
18328712269,5.21
91901639218,438.48
56998996890,269.43
32998344042,434.98
25330411796,447.86
78287316137,482.5
90545008412,180.67
74789594900,46.94
94123269077,64.63
52330785805,463.16
22317593973,319.83
39731372904,53.18
91537007459,259.37
27469418230,464.33
28109452156,390.64
30999013060,392.23
78109135649,168.48
50239224624,484.86
40303628132,48.39
25348586864,120.95
46638873299,87.92
42093210051,411.2
15214784549,397.03
10054363788,435.27
34873663534,295.28
73237650890,33.56
65347383341,341.31
82147128634,62.46
28319343503,25.63
44537052525,168.39
52637371359,372.84
57545496903,371.59
71494986557,67.07
46820968843,489.66
89780136869,272.27
87958138571,95.66
20941513293,165.32
54786024116,351.54
37511740197,377.72
96055722156,497.24
32659573249,165.35
65731751476,205.88
90329976668,4.25
18684999617,137.73
47482399296,72.29
16129006769,179.31
25508559268,298.27
14045769356,129.96
17008828381,484.24
84039506559,476.91
34033591818,276.63
76829339148,363.37
71397123381,134.82
89497390941,21.87
33509313628,30.82
76520975751,191.81
78517833306,85.03
62493303298,124.24
46393866939,73.21
26464012116,464.76
96957123772,420.3
63515678163,495.26
52326154995,64.88
91390949487,64.93
42890552729,141.86
83408151308,88.89
95336996907,191.84
12439410386,287.1
36123489855,288.95
61177744573,56.82
31874283182,250.43
60294323404,456.53
23891821397,192.77
13084111886,49.5
67084132754,61.44
98848065321,138.43
85714787565,142.11
19112180185,181.69
94356716933,157.29
18705031832,134.55
69544189294,135.7
92645599972,208.52
32810093491,277.03
48700785703,197.66
46476006797,307.06
19714363539,325.46
58820950000,59.76
57535195877,20.23
97005456658,33.81
98351794953,13.88
96130669332,448.58
38760086237,69.62
41463101490,185.23
88419786571,3.07
25968287057,204.79
45262968260,249.07
64622201553,419.62
42568688258,208.83
58189844880,84.21
76302451311,160.87
33864853463,415.84
84655162950,439.05
63718100605,146.74
65296488110,436.29
83700834189,412.44
36389614374,227.59
26036403963,353.63
88046406791,175.27
86599082626,431.99
48783740597,369.09
43666123147,57.13
30826259583,8.36
33232688574,88.48
67344765412,79.24
87350420731,202.4
99197063469,152.97
19192133640,410.95
57105728647,198.18
38090312186,42.34
98894662700,86.72
53034625709,168.17
64276627558,487.47
52325198471,412.79
51522822098,101.7
12883974299,245.78
85773113065,345.26
30518593485,127.75
36326059912,35.12
28299034703,210.02
50189290153,178.93
64081253409,331.88
66016126916,394.29
12631737468,290.16
60846918301,229.43
44477951177,191.29
27346685609,406.91
75482141548,125.68
85134591831,337.46
19988386059,112.59
74493362015,231.05
47372473609,253.45
77096878735,478.03
33325815749,254.67
56650526542,153.63
26714332947,455.42
97414085295,367.08
39743834547,438.49
72307596786,91.06
65365288653,247.75
91424709349,61.35
46838990190,165.57
20441410911,81.07
84748851685,468.64
25115379763,231.12
83187329195,327.89
68932666396,220.99
89177225833,114.19
86743713884,184.32
10721202861,328.88
15983341376,164.39
69259490875,278.81
89016519273,260.11
60320536828,238.04
10787830250,335.46
28530259940,280.18
26150482253,390.06
73865352199,270.3
38785569846,458.38
60843388756,287.3
76540755402,446.09
49230466536,315.14
29863226998,327.62
27440721358,24.64
82855053466,455.52
10398646179,440.39
39737184031,464.33
25464581074,395.53
10873135769,365.81
46224802850,260.77
87549625163,413.87
96599900947,153.22
36450985226,284.17
96701736752,292.35
78979506223,439.85
69101680840,49.95
13619218673,500.46
95112527470,410.59
92543315537,261.54
53376648823,210.38
38607400936,125.91
96167181716,291.79
92049861939,262.79
17263328679,309.24
35230873880,344.5
93895939638,245.87
76761258434,273.29
67453180525,480.3
82098558327,79.22
81162431030,141.45
10227804311,85.88
57679745048,248.21
69493949562,321.15
12888662511,183.64
35143900987,327.17
19472013801,153.69
80014266253,455.62
35195779165,129.44
87640741586,143.13
47288814876,137.88
35133138574,147.1
64886745282,116.13
18803493572,396.02
64296258720,162.2
33851286080,211.58
45062466895,133.86
87526775091,194.52
18425222527,466.14
13035047291,414.16
24241169787,295.25
28749111441,95.23
81592685650,307.72
74558260005,277.92
70732797336,442.21
44531284680,220.18
41910740102,488.46
67996014510,280.14
56588185533,282.67
73444450161,332.49
45694670733,438.14
23051359834,241.74
21954112600,168.71
12497174920,100.46
81812667617,123.16
54805344593,286.89
22436255064,311.44
45654113474,358.49
20915754422,46.93
85303867666,461.06
22028216484,177.79
77971292304,143.22
68632133735,130.6
85854274803,447.77
41083370922,29.65
48962491079,142.34
46615851627,298.11
26710730956,317.12
97120585374,46.85
70407000345,444.63
60704402591,140.81
61264631142,372.32
13228170356,221.87
13776875485,120.59
79320667961,103.87
96942432438,434.53
57700313524,226.62
16977483042,194.81
85549436618,219
91430269353,320.67
53317539146,229.2
37304092125,493.63
76912522471,6.57
69212117242,324.3
27747878416,182.25
19545069716,164.67
11207189856,283.37
39573881382,205.17
56010834922,413.45
24450342291,368.25
10336335225,242.28
19765250642,29.77
55838649626,423.34
44548247454,235.24
39681551844,314.71
91670674435,181.97
34135469474,136.3
71863534547,170.36
74297107295,487.52
50181466739,480.7
71145318057,456.08
60445618381,455.91
94789391884,422.24
99989580752,100
82460603711,349.09
77216443232,376.51
82242532404,416.55
43198031460,385.34
61475136938,315.85
51422566604,242.7
36258367305,455.16
23595328593,200.05
55661159628,13.85
58507163207,238.11
11591920688,320.77
45642842921,115.76
24363144901,463.26
58565597719,453.21
39523199863,474.23
26083292552,81.33
97224741241,201.51
76849659645,297.27
72480345938,167.48
48952867285,166.51
39232618590,452
98889122254,199.18
44583273835,23.11
66329967473,78.39
36902937091,337.72
99669434591,117.88
25770238399,99.72
44940805455,391.49
80330851489,401.66
37323260679,383.42
63733366363,263.59
23029118684,315.62
35786524243,192.13
66656530838,281.02
19305968887,4.37
88917637481,349.39
65020325228,433.71
77949107649,72.03
87695930202,164.41
36238184473,332.26
95653041495,331.92
40919442722,318.22
63741928021,400.27
60930746291,212.55
96239078437,353.83
66235968939,438.57
34179478247,57.97
66578473370,295.23
88141325798,385
82642950558,381.75
20205322825,23.44
54148816964,319.42
11920877929,488.84
37039708250,141.27
45630953769,4.5
93907548210,442.48
33505075803,83.91
29774676108,75.44
37982631889,111.24
70318982095,75.72
94914581330,211.37
33238816179,119.75
47797570480,28.08
25967505331,24.42
91035826212,185.86
72223720626,495.09
52419979239,12.6
53590512758,34.33
27943910937,310.54
76427307702,422.54
26498638838,413.88
47315395747,136.03
15188132771,489.84
14997924892,152.15
78832784635,376
47642296631,108.92
44519979781,491.81
41497092415,301.69
60204831130,381.32
50602618945,457.15
15093702800,296.25
27196998935,79.61
45819644304,292.51
20206313671,1.61
78955397794,414.2
16658765176,435.84
30073946633,72.28
51877493396,43.67
32023557574,280.02
48723427993,43.87
12767261582,395.45
89287481958,49.53
56673799624,298.1
52861826507,268.08
63067173674,419.13
38221178180,436.97
77001883111,372.71
62477156550,411.38
64404365003,43.99
45350938694,320.39
31215616017,261.93
34597712897,69.9
12360228331,81.75
97873836965,484.51
50428628896,374.39
35622392909,343.98
61882685590,342.36
49954859811,412.32
86835966426,170.69
39123424955,467.56
48425322905,268.22
14184517130,388.78
66757663165,141.04
75528432893,121.69
26521231490,371.78
92128406930,37.77
40693479881,404.77
80270820009,292.28
11520102157,378.5
28247318336,127.52
56718898212,318.06
94644231462,16.79
46126619165,137.03
69333086955,96.76
66241028010,82.15
53337191701,240.41
91208383434,35.59
99734345874,12.57
94495729269,215.68
39983138267,268.01
12722050138,354.58
42228260739,69.58
88927397141,392.25
58641319152,455.16
58703519151,193.65
36132256100,280
73313628068,46.98
47867293247,328.77
70342131518,334.25
31074296928,183.75
65594645046,324.44
41727244364,265.94
24326540756,137.46
44696269559,229.14
51594661513,374.12
94664771347,188.08
57358938145,331.43
48310445145,435.69
66345038384,199.74
67810883734,446.87
99994151857,312.75
27982182112,52.99
86213535937,233.64
15782815742,188.14
46344504643,371.61
64664839878,171.87
87773201305,38.63
45629870705,480.63
70035120551,51.89
80055347166,127.72
93643596693,36.38
69417287064,387.32
50962926778,174.46
68166672124,59.67
23918660046,423.27
15096312333,439.08
43811363383,384.15
11428284503,153.67
33630115235,462.86
45777745535,142.49
99270088856,429.13
94052784578,403.04
78897482733,137.37
74977887434,216.92
42897569739,245.38
89234503015,165.59
31408478544,199.66
57005145279,209.34
37568832469,297.94
12513846332,382.92
23013355694,491.91
20498572844,479.72
83042603480,26.16
51067870349,54.63
48106977912,487.7
27849080016,284.71
38013156697,150.25
44860700566,427.66
63644331826,369.79
58181297600,312.71
31575208118,23.19
78132733209,369.61
49553404927,77.94
92104579858,39.67
78415301162,153.62
55175968846,43.33
53434247671,147.82
87580716298,181.58
85068921805,483.12
53732745223,290.22
44342230148,315.36
31825397294,317.1
68742068793,474.08
61816353979,59.2
94297656569,279.04
76180312256,441.62
76890529572,53.53
56268864087,289.74
51362883622,196.77
97509174831,292.78
53960814149,462.49
55426964933,368.29
87170656892,443.77
97158440514,256.64
92718000592,80.23
71531669636,129.75
13957801939,373.27
70439269409,23.65
65215370075,329.04
82710380629,368.2
40828847318,302.42
38836007729,413.85
57174886024,315.6
29531168924,454.52
32167957179,193.05
19249866202,432.17
21614294477,432.73
85589725166,432.21
45493181922,8.36
38287940661,146.1
74780167028,227.21
29940591292,377.65
41622553689,5.14
98466488190,400.56
89299281104,437.81
32965056451,365.79
53620771353,264.06
15588849191,197.84
43763878298,221.37
90100199249,78.44
22962192311,69.96
85238977785,273.77
47824235472,214.18
47244833828,428.51
61228232774,328.66
80385310686,496.05
96811014949,220.84
83913939656,50.67
65157804977,47.2
93681354912,194.97
40533923343,483.61
26993727810,126.6
39842953621,10.19
96521374394,412.57
42871926584,161.33
87324184733,271.34
30511980294,156.92
77512957202,322.48
10617821084,338.92
15136033013,106
55482759353,300.62
76342222525,228.99
98637050215,96.24
59183957029,181.91
33935921828,234.42
63357249214,101.84
22735003122,387.78
51693146373,101.19
17389832786,436.99
56873098827,40.64
69126175298,223.92
38941469905,499.71
41007083054,24.65
28977419860,391.95
53527909666,398.38
66242857760,19.77
47424328055,296.85
15001422043,460.86
60944129508,277.1
95894528803,1.92
22456851020,186.89
53782498763,369.09
29428870447,448.73
68275146706,367.87
94913773564,161.02
54416647559,111.93
98390786495,338.88
23317816846,49.97
52358081917,105.31
79422173810,257.56
49533405056,206.62
13757848621,346.51
38526636509,2.18
71111024942,13.95
85562118509,274.63
20693681271,246.65
44421441746,226.22
41758730755,60.93
51197456745,92.19
48190096661,73.99
85204996761,82.21
77308540518,108.07
88466348431,94.42
78841701943,243.71
79607685635,267.66
15692246524,92.55
42821089155,200.03
73287947992,14.3
19568277448,266.65
90021938853,275.37
51476548989,185.36
75931680237,342.43
52337573920,272.04
10540044792,229.35
11791359635,482.81
48330765859,316.74
62562584037,89.44
63935976363,337.6
39197866785,478.19
87953272113,154.82
93578158169,97.45
18091393131,437.46
43702384352,323.33
90830447763,396.79
52341803205,226.13
96890456352,151.36
12123620293,237.83
67065747901,217.89
29254221092,68.59
64647583028,243.88
66709729782,247.05
53049230252,213.28
78535432089,158.74
14096361372,31.76
53318782037,292.07
72853357335,78.7
37126358232,132.68
25919794320,452.63
49665226891,151.9
46470546904,321.95
61551277062,440.55
96887432354,367.16
70546482968,138.05
94778116561,492.76
90905004675,491.36
30736091327,29.51
31713591629,57.47
15501812415,410.49
28108163151,93.96
25946217522,411.07
34363233904,490.85
85622368674,3.25
17584969273,304.1
77319398911,204.06
12194091290,500.43
65899208341,145.16
47906071559,299.64
25610605738,362.73
10272140122,463.78
89344584334,293.75
63942236701,183.86
87025139450,462.81
88188142374,328.24
70085128061,284.01
57061734785,160.16
50501021916,472.57
85066127686,194.65
65790465614,331.99
46184883947,330.75
52458854791,232.35
69657259530,267.93
32028995963,136.81
23480729121,446.32
22986462214,34.01
24280628907,357.67
68864635356,447.27
50296083481,274.37
78839800139,176.3
75897991764,272.11
60324476918,76.82
69285286837,359.43
73454544057,247.76
14672321084,125.25
32608389085,109.01
81470079774,320.5
79900111504,154.89
88330138105,269
17976242759,434.34
85665061037,467.61
51385918626,70.06
80272374441,269.26
29877531078,299.16
95457625240,422.88
27060469976,20.95
32250885954,68.56
26228236709,227.29
66874353791,99.43
34870503378,281.25
48191803226,216.2
52209508340,495.91
62717209794,325.79
36180303872,51.25
90950732419,301.52
57947812926,308.74
62653265155,103.13
56728445959,135.76
95296303495,495.7
13669575632,411.37
32934772975,448.06
99445454406,436.93
39301359709,393.43
82454058352,136.62
22209899380,4.4
17434421034,80.14
74108691161,146.77
84411372023,250.73
89781272951,104.35
83492274607,381.82
12806065672,200.58
75350005222,495.5
47322124467,221.23
75243601100,150.27
37438158433,271.4
12748241795,385.57
67806423773,284.26
43431047613,482.6
68209587268,59.76
99201145351,125.76
46310448317,118.79
74349713492,284.07
36281347247,49.73
62236627024,458.76
32018747024,335.05
69010012419,189.53
89312352465,128.82
87303977435,339.99
19318397160,312.63
83673075696,411.21
24902947536,156.49
13444269204,63.71
29416398956,18.68
11748790931,271.6
18489622834,20.01
41681124571,331.83
23429988828,253.48
50267402027,305.95
40953250743,142.95
57790618945,265.36
62813363733,38.82
22333929450,334.92
74719090916,353.01
90229759819,7.34
38101138221,251.67
63446760103,314.53
68136460474,474.04
85647435688,355.61
92368427272,258.57
71421264845,68.23
31161247205,479.62
30955354141,293.9
54493695511,224.57
80441660772,193.48
84001936926,34.85
83636586146,360.74
68578408036,454.62
56359083126,14.29
97161317029,257.05
68488239167,6.75
58218600471,75.12
46383701185,420.05
87745258939,46.22
89100098052,443.37
59191152162,78.48
92633757270,291.01
51086176410,371.84
40043338628,478.3
10856172754,234.72
81813635027,461.26
58815576792,453.66
46831134447,466.62
71557863372,120.54
93607337148,311.15
86576823427,341.22
34491071707,280.21
55602080913,28.62
57398216917,112.74
44189476784,479.19
73670655298,112.87
78332155548,297.65
85541731812,174.43
31239759811,443.98
34478929173,493.36
57598539666,147.11
64847493942,143.73
98453647032,150.5
52571170680,74.94
63092218161,409.91
31532299033,30.81
72018409197,457.79
86017050730,105.77
35434169742,130.62
43279430971,109.7
92144947011,246.85
76992168079,462.1
93396813715,337.42
49105830880,338.91
69236106972,204.87
49912394178,243.59
43741018503,401.95
21135974178,318.68
26131410071,226.29
36706697971,188.47
60669535820,272.57
93474077760,68.2
47096971022,33
48926890978,65.16
14736463535,3.95
71075013983,62.84
44018522677,323.45
44818776523,236.55
53796089027,408.77
76587656115,18.97
52412223539,483.79
89328370117,273.31
67375181032,325.59
43841191493,351.56
19761031611,132.55
33573106793,313.32
58527722807,431.13
92848381661,58.85
48243281039,25.27
82468958979,325.92
28007941565,224.98
42242553126,7.26
21420304368,114.98
71107940126,41.49
94296688256,279.91
71309629107,199.6
69044126749,350.58
91703230756,49.79
59035434810,82.17
92243077269,110.46
29459002929,95.92
19257082636,453.55
26618089256,282.4
92478424162,63.19
77370772560,369.84
61392248634,488
50559995515,440.3
31808303265,405.29
62338605037,439.43
44337471387,181.2
20578112154,373.94
34070835210,410.82
27192721217,147.18
63800038008,435.74
32539652610,17.91
67707482279,401.79
53813729014,216.57
59793601654,357.6
81601869452,253.8
17842578684,33.88
29982180260,159.69
78595606214,244.75
86413542732,1.03
82867489772,36.35
79070860865,305.83
46441927317,375.21
84621556262,446.59
49219766992,430.46
82869616339,380.49
14814380377,101.38
13140820215,147.9
52637773892,376.66
28951726535,490.48
92473945683,266.68
58260549225,364.93
63336329909,316.5
64687500443,312.74
45708199185,108.44
22419592162,364.7
55041955472,482.38
83181988877,242.18
34712454069,101.41
21439913263,94.08
49044379405,145.14
49643107622,226.5
46854570856,125.84
94165981081,35.53
34857530013,157.99
63264532401,5.43
63054230024,415.25
48206051031,244.2
58495372938,433.35
69122876918,475.51
59285628679,450.14
12791863593,14.67
40290849952,459.05
50497142042,422.14
18332223789,316.19
59609716594,341.01
38599141263,319.45
91001384174,395.79
67710325927,38.08
69423911301,314.51
36497624740,438.28
97929803758,60.95
11384173740,33.26
76064738130,350.48
84825149008,400.5
64177605710,412.96
58844102973,104.14
59367210309,147.2
30310307044,242.68
96625365813,340.61
89837015681,301.51
35603332698,58.32
21825144972,23.33
80979201948,110.36
35134229179,47.27
61558803097,103.37
48032480621,298.13
65676475469,462
57101497744,100.48
91108573442,149.91
44607492436,328.01
90122104419,134.77
56485697925,286.8
76851778947,375.99
95513300331,442.78
33984812098,288.1
92317123714,388.86
73738499334,461.41
24140910570,467.65
95390562215,441.79
48691216194,212.61
61825130377,62.65
89467894393,495.42
61624263022,236.53
96183109892,102.75
84974765127,497.75
21966326411,53.35
41357806187,7.86
24760427956,79.79
35245752082,204.44
94095852282,370.41
68145032032,373.93
46853718566,310.3
51470149864,438.21
45424192179,498.02
63966757211,260.7
38799328823,302.56
67273906154,344.63
84890085304,475.23
15572214561,26.84
71570075327,40.15
51470847015,475.27
85553102032,58.1
20659908806,105.34
23783144163,227.9
54429660326,15.36
55802793758,252.17
29474476646,348.29
51276575219,426.33
91945449536,457.44
41664506974,496.77
83378061661,47.55
29838222502,93.61
56902395084,185.58
30339988950,350.42
23812229763,404.8
39883498937,437.16
29544911896,431.81
59864539449,417.73
16791121888,41.68
18884142946,1.19
31760244179,328.32
39829289069,39.87
44457984332,473.07
60705313303,80.76
97199615222,306.93
47961710711,443.14
98141568819,314.81
82359056022,358.39
74031525147,390.69
69437121643,102.98
81039433859,360.86
86866768044,104.74
79853063960,481.84
51417639676,34.69
25996451126,44.28
76655630628,371.65
27972054214,74.58
50009868990,66
73168105205,191.58
31423296987,332.59
96033029414,411.92
86938738567,381.67
80149601770,390.39
52645795210,293.39
61500987029,461.51
60045620591,255.99
39988134596,216.92
63745227135,404.43
82753862065,207.13
15341417546,404.65
26099445708,11.36
43272457513,254.33
13392827995,139.57
61863486625,294.78
11099833870,347.08
62862923557,314.72
70446122885,483.58
21644100693,48.86
40775131036,312.44
56638448706,135.94
91387787110,115.96
38106593230,266.39
41625982311,213
17212487981,264.31
91291947068,313.96
10962493632,165.93
16182907854,306.12
13264077114,62.88
95244714261,422.97
78254074301,419.05
42716955726,200.08
96172413196,469.74
76258265936,247.53
40368704721,407.89
38772324655,85.46
22411943162,220.82
53041765816,450.99
37910303432,388.36
33746548102,17.78
72255151692,196.99
65314582547,495.5
71303694081,182.19
88032544395,37.33
90171655316,329.52
86701297897,166.37
28329611892,52.71
10933110119,494.59
48945754502,412.59
75771138996,2.41
28230516618,341.69
33996409146,47.77
54184481342,226.22
18580684673,497.72
92694285842,257.45
98627418522,412.9
25104022832,69.47
21556809379,249.17
68237924300,408.28
95361274193,76.14
94588984883,139.59
12440840446,298.49
99025336919,269.02
67748030392,323.06
87023155718,170.2
82505470435,258.61
73196927560,254.13
30984876488,100.27
89182564266,359.16
44599063787,419.27
36391587222,445.44
23478809575,401.19
63912776873,375.11
19977686054,399.1
21452252102,289.29
40748261512,59.31
89925248279,130.39
91196655941,47.99
35632555697,234.47
44831626672,40.24
12441403810,48.08
88967083665,207.01
61396461763,329.45
93665315035,46.53
97373901800,230.42
96844741461,101.05
81376442680,235.79
75938106517,488.59
